date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:23:13	134294/134294	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265955985-20c96%22	https://demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-brands-400.eot?	demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-brands-400d41d.eot	(from https://demo.egenslab.com/html/triprex/preview/assets/css/all.min.css)
18:23:14	76736/76736	---M--	200	added ('OK')	application/font-woff2	etag:%2265955988-12bc0%22	https://demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-brands-400.woff2	demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-brands-400.woff2	(from https://demo.egenslab.com/html/triprex/preview/assets/css/all.min.css)
18:23:15	89988/89988	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2265955988-15f84%22	https://demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-brands-400.woff	demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-brands-400.woff	(from https://demo.egenslab.com/html/triprex/preview/assets/css/all.min.css)
18:23:16	133988/133988	---M--	200	added ('OK')	application/octet-stream	etag:%2265955988-20b64%22	https://demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-brands-400.ttf	demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-brands-400.ttf	(from https://demo.egenslab.com/html/triprex/preview/assets/css/all.min.css)
18:23:17	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265955989-84f2%22	https://demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-regular-400.eot	demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-regular-400.eot	(from https://demo.egenslab.com/html/triprex/preview/assets/css/all.min.css)
18:23:18	747927/747927	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265955984-b6997%22	https://demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-brands-400.svg	demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-brands-400.svg	(from https://demo.egenslab.com/html/triprex/preview/assets/css/all.min.css)
18:23:18	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265955989-84f2%22	https://demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-regular-400.eot?	demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-regular-400d41d.eot	(from https://demo.egenslab.com/html/triprex/preview/assets/css/all.min.css)
18:23:19	13224/13224	---M--	200	added ('OK')	application/font-woff2	etag:%2265955983-33a8%22	https://demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-regular-400.woff2	demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-regular-400.woff2	(from https://demo.egenslab.com/html/triprex/preview/assets/css/all.min.css)
18:23:21	16276/16276	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2265955984-3f94%22	https://demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-regular-400.woff	demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-regular-400.woff	(from https://demo.egenslab.com/html/triprex/preview/assets/css/all.min.css)
18:23:21	33736/33736	---M--	200	added ('OK')	application/octet-stream	etag:%2265955987-83c8%22	https://demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-regular-400.ttf	demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-regular-400.ttf	(from https://demo.egenslab.com/html/triprex/preview/assets/css/all.min.css)
18:23:23	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265955982-2354a%22	https://demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-regular-400.svg	demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-regular-400.svg	(from https://demo.egenslab.com/html/triprex/preview/assets/css/all.min.css)
18:23:24	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265955983-31916%22	https://demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-solid-900.eot	demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-solid-900.eot	(from https://demo.egenslab.com/html/triprex/preview/assets/css/all.min.css)
18:23:25	78268/78268	---M--	200	added ('OK')	application/font-woff2	etag:%2265955988-131bc%22	https://demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-solid-900.woff2	demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-solid-900.woff2	(from https://demo.egenslab.com/html/triprex/preview/assets/css/all.min.css)
18:23:26	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265955983-31916%22	https://demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-solid-900.eot?	demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-solid-900d41d.eot	(from https://demo.egenslab.com/html/triprex/preview/assets/css/all.min.css)
18:23:27	101648/101648	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2265955987-18d10%22	https://demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-solid-900.woff	demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-solid-900.woff	(from https://demo.egenslab.com/html/triprex/preview/assets/css/all.min.css)
18:23:28	202744/202744	---M--	200	added ('OK')	application/octet-stream	etag:%2265955982-317f8%22	https://demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-solid-900.ttf	demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-solid-900.ttf	(from https://demo.egenslab.com/html/triprex/preview/assets/css/all.min.css)
18:23:29	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265955986-e05cf%22	https://demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-solid-900.svg	demo.egenslab.com/html/triprex/preview/assets/webfonts/fa-solid-900.svg	(from https://demo.egenslab.com/html/triprex/preview/assets/css/all.min.css)
18:23:29	4178/4178	---M--	200	added ('OK')	image/gif	etag:%2265955952-1052%22	https://demo.egenslab.com/html/triprex/preview/assets/css/ajax-loader.gif	demo.egenslab.com/html/triprex/preview/assets/css/ajax-loader.gif	(from https://demo.egenslab.com/html/triprex/preview/assets/css/slick-theme.css)
18:23:30	2048/2048	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265955997-800%22	https://demo.egenslab.com/html/triprex/preview/assets/css/fonts/slick.eot	demo.egenslab.com/html/triprex/preview/assets/css/fonts/slick.eot	(from https://demo.egenslab.com/html/triprex/preview/assets/css/slick-theme.css)
18:23:32	2048/2048	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265955997-800%22	https://demo.egenslab.com/html/triprex/preview/assets/css/fonts/slick.eot?	demo.egenslab.com/html/triprex/preview/assets/css/fonts/slickd41d.eot	(from https://demo.egenslab.com/html/triprex/preview/assets/css/slick-theme.css)
18:23:32	1380/1380	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2265955995-564%22	https://demo.egenslab.com/html/triprex/preview/assets/css/fonts/slick.woff	demo.egenslab.com/html/triprex/preview/assets/css/fonts/slick.woff	(from https://demo.egenslab.com/html/triprex/preview/assets/css/slick-theme.css)
18:23:33	1892/1892	---M--	200	added ('OK')	application/octet-stream	etag:%2265955996-764%22	https://demo.egenslab.com/html/triprex/preview/assets/css/fonts/slick.ttf	demo.egenslab.com/html/triprex/preview/assets/css/fonts/slick.ttf	(from https://demo.egenslab.com/html/triprex/preview/assets/css/slick-theme.css)
18:23:34	2152/2152	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265955992-868%22	https://demo.egenslab.com/html/triprex/preview/assets/css/fonts/slick.svg	demo.egenslab.com/html/triprex/preview/assets/css/fonts/slick.svg	(from https://demo.egenslab.com/html/triprex/preview/assets/css/slick-theme.css)
18:23:36	292572/292572	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226595598e-476dc%22	https://demo.egenslab.com/html/triprex/preview/assets/fonts/boxicons.eot	demo.egenslab.com/html/triprex/preview/assets/fonts/boxicons.eot	(from https://demo.egenslab.com/html/triprex/preview/assets/css/boxicons.min.css)
18:23:37	102988/102988	---M--	200	added ('OK')	application/font-woff2	etag:%226595598e-1924c%22	https://demo.egenslab.com/html/triprex/preview/assets/fonts/boxicons.woff2	demo.egenslab.com/html/triprex/preview/assets/fonts/boxicons.woff2	(from https://demo.egenslab.com/html/triprex/preview/assets/css/boxicons.min.css)
18:23:39	292480/292480	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226595598d-47680%22	https://demo.egenslab.com/html/triprex/preview/assets/fonts/boxicons.woff	demo.egenslab.com/html/triprex/preview/assets/fonts/boxicons.woff	(from https://demo.egenslab.com/html/triprex/preview/assets/css/boxicons.min.css)
18:23:39	292404/292404	---M--	200	added ('OK')	application/octet-stream	etag:%226595598d-47634%22	https://demo.egenslab.com/html/triprex/preview/assets/fonts/boxicons.ttf	demo.egenslab.com/html/triprex/preview/assets/fonts/boxicons.ttf	(from https://demo.egenslab.com/html/triprex/preview/assets/css/boxicons.min.css)
18:23:40	28969/28969	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265955b39-7129%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home5/vector/primary-btn5-bg.svg	demo.egenslab.com/html/triprex/preview/assets/img/home5/vector/primary-btn5-bg.svg	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:23:41	1125141/1125141	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265955990-112b15%22	https://demo.egenslab.com/html/triprex/preview/assets/fonts/boxicons.svg?	demo.egenslab.com/html/triprex/preview/assets/fonts/boxiconsd41d.svg	(from https://demo.egenslab.com/html/triprex/preview/assets/css/boxicons.min.css)
18:23:42	28934/28934	---MCZ	200	added ('OK')	image/svg+xml	etag:%2265955b39-7106%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home5/vector/secondary-btn3-bg.svg	demo.egenslab.com/html/triprex/preview/assets/img/home5/vector/secondary-btn3-bg.svg	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:23:43	2486/2486	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265955b32-9b6%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home2/vector/section-title-tag.svg	demo.egenslab.com/html/triprex/preview/assets/img/home2/vector/section-title-tag.svg	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:23:44	63135/63135	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265955b3b-f69f%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home5/vector/section-title4-tag-bg.svg	demo.egenslab.com/html/triprex/preview/assets/img/home5/vector/section-title4-tag-bg.svg	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:23:44	9337/9337	---M--	200	added ('OK')	image/png	etag:%226595597d-2479%22	https://demo.egenslab.com/html/triprex/preview/assets/img/sidebar-bg.png	demo.egenslab.com/html/triprex/preview/assets/img/sidebar-bg.png	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:23:45	19140/19140	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265955b0d-4ac4%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home1/vector/destination-banner-batch-bg.svg	demo.egenslab.com/html/triprex/preview/assets/img/home1/vector/destination-banner-batch-bg.svg	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:23:46	2767/2767	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265955b04-acf%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home1/vector/destination-tag.svg	demo.egenslab.com/html/triprex/preview/assets/img/home1/vector/destination-tag.svg	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:23:48	167405/167405	---M--	200	added ('OK')	image/png	etag:%22659559c3-28ded%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home1/destination-banner-bg.png	demo.egenslab.com/html/triprex/preview/assets/img/home1/destination-banner-bg.png	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:23:49	292968/292968	---M--	200	added ('OK')	image/png	etag:%22659559d8-47868%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home1/facility-content-bg.png	demo.egenslab.com/html/triprex/preview/assets/img/home1/facility-content-bg.png	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:23:49	14090/14090	---M--	200	added ('OK')	image/png	etag:%22659559de-370a%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home1/rating-bg.png	demo.egenslab.com/html/triprex/preview/assets/img/home1/rating-bg.png	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:23:51	22716/22716	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265955b09-58bc%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home1/vector/section-bg-vector1.svg	demo.egenslab.com/html/triprex/preview/assets/img/home1/vector/section-bg-vector1.svg	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:23:51	8384/8384	---M--	200	added ('OK')	image/png	etag:%22659559c8-20c0%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home1/feature-card-bg1.png	demo.egenslab.com/html/triprex/preview/assets/img/home1/feature-card-bg1.png	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:23:52	4289/4289	---M--	200	added ('OK')	image/png	etag:%22659559c5-10c1%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home1/feature-card-bg2.png	demo.egenslab.com/html/triprex/preview/assets/img/home1/feature-card-bg2.png	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:23:53	7121/7121	---M--	200	added ('OK')	image/png	etag:%22659559c8-1bd1%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home1/feature-card-bg3.png	demo.egenslab.com/html/triprex/preview/assets/img/home1/feature-card-bg3.png	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:23:55	814790/814790	---M--	200	added ('OK')	image/png	etag:%22659559d5-c6ec6%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home1/package-card-tab-bg.png	demo.egenslab.com/html/triprex/preview/assets/img/home1/package-card-tab-bg.png	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:23:55	8573/8573	---M--	200	added ('OK')	image/png	etag:%22659559dc-217d%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home1/package-card-nav-bg.png	demo.egenslab.com/html/triprex/preview/assets/img/home1/package-card-nav-bg.png	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:23:56	11940/11940	---M--	200	added ('OK')	image/png	etag:%22659559ca-2ea4%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home1/package-card-nav-bg2.png	demo.egenslab.com/html/triprex/preview/assets/img/home1/package-card-nav-bg2.png	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:23:57	10991/10991	---M--	200	added ('OK')	image/png	etag:%22659559ca-2aef%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home1/package-card-nav-bg3.png	demo.egenslab.com/html/triprex/preview/assets/img/home1/package-card-nav-bg3.png	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:23:58	8713/8713	---M--	200	added ('OK')	image/png	etag:%22659559c4-2209%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home1/package-card-nav-bg4.png	demo.egenslab.com/html/triprex/preview/assets/img/home1/package-card-nav-bg4.png	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:23:59	11535/11535	---M--	200	added ('OK')	image/png	etag:%22659559c4-2d0f%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home1/package-card-nav-bg5.png	demo.egenslab.com/html/triprex/preview/assets/img/home1/package-card-nav-bg5.png	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:24:00	19109/19109	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265955b0b-4aa5%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home1/vector/activities-content-tag.svg	demo.egenslab.com/html/triprex/preview/assets/img/home1/vector/activities-content-tag.svg	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:24:01	21070/21070	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265955b09-524e%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home1/vector/section-bg-vector2.svg	demo.egenslab.com/html/triprex/preview/assets/img/home1/vector/section-bg-vector2.svg	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:24:03	134403/134403	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265955b09-20d03%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home1/vector/banner2-content-bg1.svg	demo.egenslab.com/html/triprex/preview/assets/img/home1/vector/banner2-content-bg1.svg	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:24:03	11068/11068	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265955b0a-2b3c%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home1/vector/banner2-content-bg2.svg	demo.egenslab.com/html/triprex/preview/assets/img/home1/vector/banner2-content-bg2.svg	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:24:04	532/532	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265955b0a-214%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home1/vector/banner2-content-bg3.svg	demo.egenslab.com/html/triprex/preview/assets/img/home1/vector/banner2-content-bg3.svg	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:24:06	137347/137347	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265955b0a-21883%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home1/vector/banner2-content-bg4.svg	demo.egenslab.com/html/triprex/preview/assets/img/home1/vector/banner2-content-bg4.svg	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
18:24:06	26795/26795	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265955b21-68ab%22	https://demo.egenslab.com/html/triprex/preview/assets/img/home3/vector/banner2-content-bg2.svg	demo.egenslab.com/html/triprex/preview/assets/img/home3/vector/banner2-content-bg2.svg	(from https://demo.egenslab.com/html/triprex/preview/assets/css/style.css)
